squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard,TheYearRange
50578,18,97,20843,6,8,1991,TRUE,TRUE,2729,777,614,FALSE,4,5070180.1,Luxury,has pool and has yard,from 1990 to 1999
40364,3,63,2420,5,4,2011,FALSE,FALSE,8580,8428,264,FALSE,6,4043483.1,Basic,has pool and no yard,after 2011
13851,48,22,59633,10,1,2018,TRUE,TRUE,632,1162,736,FALSE,10,1387301.8,Basic,no pool and no yard,after 2011
96134,69,57,40967,7,4,1999,FALSE,FALSE,7978,5023,691,FALSE,6,9620433.9,Basic,has pool and no yard,from 1990 to 1999
32974,74,70,84061,10,2,1995,FALSE,TRUE,4198,9864,141,FALSE,3,3300049.5,Basic,no pool and no yard,from 1990 to 1999
65164,75,20,34821,8,6,2015,FALSE,FALSE,9489,9895,427,TRUE,0,6520948.5,Basic,no pool and has yard,after 2011
44206,41,53,75726,2,2,1999,FALSE,TRUE,701,2440,331,TRUE,2,4430871.9,Basic,has pool and has yard,from 1990 to 1999
37717,79,34,94775,5,3,1998,FALSE,TRUE,1872,7805,620,FALSE,7,3779961.8,Basic,has pool and has yard,from 1990 to 1999
79724,78,88,96224,6,6,1993,FALSE,TRUE,8522,213,223,TRUE,9,7974507.3,Basic,no pool and no yard,from 1990 to 1999
81055,72,90,22602,2,7,1997,FALSE,FALSE,3885,5875,987,FALSE,3,8117507.7,Basic,has pool and has yard,from 1990 to 1999
63297,8,23,8537,3,10,1991,TRUE,FALSE,1777,5406,525,TRUE,0,6336856.1,Basic,has pool and no yard,from 1990 to 1999
84392,53,41,68025,1,9,2012,FALSE,FALSE,6183,8551,242,TRUE,8,8446849.2,Basic,has pool and has yard,after 2011
35894,5,73,25953,2,3,1999,TRUE,TRUE,868,3420,627,TRUE,0,3596400.9,Basic,has pool and no yard,from 1990 to 1999
48691,44,27,7876,2,3,1991,FALSE,FALSE,9037,2912,858,FALSE,5,4873423.1,Basic,no pool and has yard,from 1990 to 1999
35272,80,70,36687,6,2,1993,FALSE,TRUE,4662,2725,572,FALSE,7,3537699.3,Basic,has pool and has yard,from 1990 to 1999
24634,81,81,50872,9,9,1991,FALSE,TRUE,4967,6034,850,FALSE,2,2467773.1,Basic,has pool and no yard,from 1990 to 1999
63533,57,11,91845,4,5,1996,TRUE,FALSE,205,2376,222,TRUE,2,6356386.6,Basic,no pool and has yard,from 1990 to 1999
84288,81,6,14770,7,5,1994,TRUE,FALSE,7310,717,489,TRUE,5,8431708.4,Basic,has pool and no yard,from 1990 to 1999
77271,53,39,69769,3,9,2010,TRUE,FALSE,4050,6941,403,FALSE,7,7734866,Basic,has pool and no yard,from 2000 to 2010
62556,15,38,51501,5,5,2004,TRUE,TRUE,1851,2098,302,FALSE,1,6265865.4,Luxury,has pool and has yard,from 2000 to 2010
46903,40,78,42634,1,1,2018,FALSE,FALSE,97,1982,205,TRUE,9,4693749.8,Basic,no pool and no yard,after 2011
47553,58,65,44658,8,7,2020,TRUE,TRUE,8116,8875,252,FALSE,1,4766558,Luxury,has pool and has yard,after 2011
63209,92,53,40896,8,6,2017,FALSE,TRUE,1766,1436,560,FALSE,10,6328708.7,Basic,no pool and has yard,after 2011
7772,66,70,73824,6,2,1999,FALSE,FALSE,7627,8529,825,TRUE,3,786743.9,Basic,no pool and has yard,from 1990 to 1999
22533,45,26,84729,3,9,2019,TRUE,FALSE,9988,3880,836,FALSE,3,2257079.9,Basic,no pool and has yard,after 2011
17238,35,25,39274,3,4,2017,TRUE,TRUE,7963,4935,869,TRUE,0,1727943.7,Basic,no pool and has yard,after 2011
8872,8,79,92273,6,8,2020,TRUE,TRUE,2116,6349,775,FALSE,3,893632,Basic,no pool and no yard,after 2011
49770,45,88,35422,4,9,2000,TRUE,FALSE,5884,9057,561,FALSE,4,4987248,Basic,no pool and has yard,from 2000 to 2010
28703,93,26,78821,3,10,1999,TRUE,TRUE,7744,7727,415,FALSE,9,2871699.9,Basic,no pool and no yard,from 1990 to 1999
45234,26,21,72811,6,10,1997,TRUE,TRUE,3683,4667,770,FALSE,9,4530621.7,Basic,has pool and no yard,from 1990 to 1999
95296,49,19,4984,7,8,2006,TRUE,TRUE,4504,2115,578,FALSE,5,9535271.6,Luxury,has pool and has yard,from 2000 to 2010
83220,79,34,58350,2,1,2001,FALSE,TRUE,3856,3634,605,TRUE,2,8325254.1,Basic,no pool and no yard,from 2000 to 2010
2442,2,78,91110,2,4,2019,FALSE,FALSE,464,3463,510,FALSE,1,248869.9,Basic,no pool and no yard,after 2011
61905,14,76,50586,10,4,2015,FALSE,FALSE,9730,9870,712,TRUE,5,6200309.5,Basic,has pool and has yard,after 2011
3951,21,66,51179,3,5,2002,FALSE,FALSE,3990,9377,287,TRUE,4,407002.2,Basic,has pool and has yard,from 2000 to 2010
77963,53,77,38481,7,2,2004,TRUE,TRUE,8924,164,582,FALSE,10,7801793.4,Basic,no pool and no yard,from 2000 to 2010
27947,67,26,10917,5,5,2003,FALSE,FALSE,836,3313,532,FALSE,8,2800892.3,Basic,has pool and no yard,from 2000 to 2010
22585,71,12,36155,5,4,1991,TRUE,TRUE,1370,7304,441,TRUE,6,2260762.1,Basic,has pool and no yard,from 1990 to 1999
64468,40,43,48716,8,10,1998,TRUE,FALSE,6157,8653,444,TRUE,4,6452783.8,Basic,has pool and no yard,from 1990 to 1999
54272,65,39,97260,3,2,2012,TRUE,TRUE,9203,7437,798,TRUE,0,5431596.2,Basic,has pool and no yard,after 2011
1677,46,52,26178,9,10,2001,TRUE,FALSE,8237,7085,900,FALSE,5,172086.1,Basic,no pool and no yard,from 2000 to 2010
88629,83,33,45842,9,4,1997,TRUE,TRUE,4058,6168,522,TRUE,0,8868226.7,Basic,has pool and no yard,from 1990 to 1999
62942,57,88,82134,2,2,2015,TRUE,TRUE,5179,4741,745,FALSE,4,6299991.5,Basic,has pool and no yard,after 2011
96145,96,43,17233,10,3,2007,FALSE,TRUE,5110,3431,102,TRUE,6,9618797.7,Basic,no pool and no yard,from 2000 to 2010
54859,57,2,54102,7,10,2013,FALSE,TRUE,6844,2798,270,FALSE,4,5486707.3,Basic,no pool and no yard,after 2011
32985,96,35,43458,8,5,1995,TRUE,FALSE,9566,877,660,TRUE,2,3299999.5,Basic,no pool and no yard,from 1990 to 1999
99362,60,81,1162,1,7,2018,FALSE,FALSE,7420,9536,307,FALSE,8,9945650.8,Basic,no pool and has yard,after 2011
25486,1,26,92697,6,2,1998,TRUE,TRUE,9328,4367,667,FALSE,4,2555004.8,Basic,no pool and has yard,from 1990 to 1999
28220,71,97,11694,1,4,2011,TRUE,FALSE,8595,6280,643,TRUE,5,2832735.1,Luxury,has pool and has yard,after 2011
63119,27,84,22449,8,5,2020,FALSE,TRUE,3879,3605,446,TRUE,7,6324403,Basic,no pool and has yard,after 2011
7628,66,100,93220,5,7,2011,FALSE,TRUE,4194,717,755,TRUE,8,771290.1,Basic,has pool and has yard,after 2011
7936,37,76,56180,8,10,2004,TRUE,TRUE,7958,820,745,FALSE,2,802470.4,Basic,has pool and no yard,from 2000 to 2010
23198,89,73,15172,3,3,1999,FALSE,FALSE,871,5088,473,TRUE,8,2326468.9,Basic,no pool and has yard,from 1990 to 1999
10683,79,50,78265,2,6,2005,FALSE,FALSE,8178,5473,195,FALSE,5,1071100.5,Basic,no pool and no yard,from 2000 to 2010
43402,87,7,38727,2,4,1999,FALSE,FALSE,1073,5631,436,FALSE,5,4344251.9,Basic,no pool and has yard,from 1990 to 1999
10683,26,3,79397,1,5,2004,FALSE,FALSE,5487,6408,934,FALSE,6,1072185.4,Basic,no pool and has yard,from 2000 to 2010
68577,62,22,40113,7,7,2014,TRUE,FALSE,991,3671,234,TRUE,4,6862389.4,Basic,no pool and has yard,after 2011
14984,61,71,67067,9,7,2007,FALSE,TRUE,5275,1128,222,FALSE,2,1507691.7,Basic,has pool and has yard,from 2000 to 2010
27803,63,13,82477,5,3,2015,FALSE,FALSE,1307,1354,754,FALSE,1,2788829.5,Basic,has pool and has yard,after 2011
92899,48,60,40312,9,2,2004,FALSE,FALSE,1204,8354,977,FALSE,5,9297472.4,Basic,has pool and has yard,from 2000 to 2010
64078,97,66,84527,8,1,2006,TRUE,FALSE,8719,318,928,FALSE,6,6411825.6,Basic,no pool and has yard,from 2000 to 2010
25388,26,78,41754,6,6,2010,FALSE,FALSE,7886,8093,782,TRUE,6,2547048,Basic,has pool and no yard,from 2000 to 2010
97199,78,42,39872,8,9,1997,TRUE,FALSE,4072,7938,456,FALSE,1,9725164.7,Basic,has pool and no yard,from 1990 to 1999
53351,20,67,36797,7,2,1996,TRUE,FALSE,5269,82,588,TRUE,1,5339199.6,Basic,no pool and no yard,from 1990 to 1999
74954,6,8,20596,3,5,1991,TRUE,TRUE,2313,9058,809,TRUE,2,7496261.1,Basic,no pool and no yard,from 1990 to 1999
90531,72,67,55784,2,6,2001,FALSE,FALSE,4345,8242,569,FALSE,4,9057018.1,Basic,no pool and no yard,from 2000 to 2010
40469,96,8,65895,6,4,1997,FALSE,FALSE,1344,1939,769,TRUE,10,4052522.7,Basic,no pool and has yard,from 1990 to 1999
65132,28,98,15303,2,3,1992,FALSE,FALSE,8298,813,797,TRUE,3,6519815.2,Basic,no pool and has yard,from 1990 to 1999
93634,68,45,49810,7,3,2005,FALSE,FALSE,8083,3141,455,TRUE,4,9370714.5,Basic,no pool and has yard,from 2000 to 2010
56917,24,30,59691,8,8,1997,TRUE,TRUE,655,6360,173,TRUE,8,5694889.7,Basic,no pool and no yard,from 1990 to 1999
89869,51,36,79519,8,7,2019,FALSE,FALSE,2675,6053,719,TRUE,0,8994067.9,Basic,no pool and has yard,after 2011
28748,81,35,72753,1,2,2010,FALSE,FALSE,1623,2325,283,TRUE,9,2880426,Basic,has pool and no yard,from 2000 to 2010
59643,40,83,86323,2,9,1995,FALSE,FALSE,4636,1650,450,TRUE,6,5976883.5,Basic,has pool and has yard,from 1990 to 1999
3951,35,28,75390,2,9,2016,TRUE,TRUE,3539,9112,909,TRUE,4,404207.6,Luxury,has pool and has yard,after 2011
11813,35,74,50703,7,5,2001,FALSE,TRUE,9983,6344,453,FALSE,6,1189156.1,Basic,has pool and no yard,from 2000 to 2010
9773,92,34,95969,4,5,2006,TRUE,FALSE,1284,4436,857,FALSE,7,981494.6,Basic,no pool and has yard,from 2000 to 2010
81875,24,18,65375,9,3,1992,FALSE,FALSE,3437,1738,202,FALSE,6,8192107.2,Basic,has pool and has yard,from 1990 to 1999
76669,71,3,14240,7,1,2001,TRUE,FALSE,7113,2210,294,TRUE,5,7670105.1,Basic,has pool and no yard,from 2000 to 2010
35962,35,41,26170,1,10,1996,TRUE,FALSE,6537,9324,933,FALSE,0,3601900.6,Basic,has pool and no yard,from 1990 to 1999
63382,21,55,5727,5,1,2000,FALSE,TRUE,2872,851,565,FALSE,5,6351347,Basic,has pool and has yard,from 2000 to 2010
82984,94,2,82178,6,10,1996,FALSE,FALSE,3488,4046,948,FALSE,2,8298997.6,Basic,no pool and no yard,from 1990 to 1999
56004,66,46,88538,4,7,2016,TRUE,FALSE,809,1559,408,TRUE,10,5605555.6,Basic,no pool and no yard,after 2011
29835,17,97,8909,9,5,1995,TRUE,TRUE,9892,2768,431,TRUE,2,2995285.5,Basic,has pool and no yard,from 1990 to 1999
2033,53,57,88065,8,5,2002,FALSE,FALSE,7044,9640,992,FALSE,1,207490.2,Basic,no pool and has yard,from 2000 to 2010
50306,47,95,84809,10,7,2012,FALSE,FALSE,6762,2641,388,TRUE,4,5042108.2,Basic,has pool and has yard,after 2011
9698,67,23,93785,1,7,2020,TRUE,TRUE,2257,4133,383,FALSE,2,972465,Basic,has pool and no yard,after 2011
33795,62,78,87383,7,2,2004,FALSE,FALSE,978,2576,895,FALSE,6,3390988.4,Basic,has pool and has yard,from 2000 to 2010
23841,87,55,77484,9,5,1994,TRUE,FALSE,1416,9638,620,FALSE,4,2385994.4,Basic,no pool and no yard,from 1990 to 1999
91701,91,52,80873,3,3,2004,TRUE,FALSE,657,346,362,TRUE,8,9174276.4,Basic,no pool and has yard,from 2000 to 2010
1658,78,21,34872,9,2,1990,TRUE,FALSE,28,7047,691,FALSE,4,168970,Basic,has pool and no yard,from 1990 to 1999
13868,78,2,82840,9,8,1998,TRUE,FALSE,8544,646,529,FALSE,10,1390606.8,Luxury,has pool and has yard,from 1990 to 1999
61403,74,56,79935,2,3,1994,FALSE,TRUE,9378,1598,737,FALSE,2,6146343.4,Basic,no pool and no yard,from 1990 to 1999
79563,60,5,73080,2,2,2010,TRUE,FALSE,9728,6446,802,TRUE,2,7964408,Luxury,has pool and has yard,from 2000 to 2010
18874,48,54,13806,8,9,2009,TRUE,TRUE,4160,535,229,TRUE,1,1893891.9,Luxury,has pool and has yard,from 2000 to 2010
83945,19,86,85985,6,2,1994,TRUE,TRUE,6350,6067,266,FALSE,2,8400215.4,Basic,no pool and no yard,from 1990 to 1999
18183,42,24,30384,3,4,2000,TRUE,FALSE,8089,3747,347,FALSE,8,1823516,Basic,has pool and no yard,from 2000 to 2010
19645,66,99,70195,5,4,2019,FALSE,FALSE,9086,9929,653,TRUE,1,1971089.9,Basic,no pool and no yard,after 2011
51744,15,20,30926,5,2,1997,TRUE,TRUE,3892,1778,861,TRUE,5,5181732.7,Luxury,has pool and has yard,from 1990 to 1999
24859,14,60,76623,3,4,2013,FALSE,FALSE,4836,7831,311,TRUE,5,2492272.3,Basic,no pool and has yard,after 2011
10478,36,2,98818,5,5,2011,FALSE,TRUE,6112,7823,765,FALSE,4,1055816.1,Basic,has pool and has yard,after 2011
75788,82,21,62528,7,6,1995,TRUE,FALSE,5336,8216,634,FALSE,0,7585467.5,Basic,no pool and has yard,from 1990 to 1999
61361,13,39,95025,9,2,1992,FALSE,TRUE,5144,4079,703,FALSE,5,6138782.2,Basic,no pool and no yard,from 1990 to 1999
77283,12,3,49886,8,10,2016,TRUE,TRUE,5945,7524,854,TRUE,10,7732214.6,Basic,has pool and no yard,after 2011
88673,10,40,78694,4,2,1990,FALSE,TRUE,669,1134,607,TRUE,8,8871019,Basic,no pool and no yard,from 1990 to 1999
32510,63,54,67856,1,8,2001,FALSE,TRUE,5674,9928,216,TRUE,1,3256418.1,Basic,no pool and no yard,from 2000 to 2010
27333,18,72,19391,4,6,2019,TRUE,TRUE,3682,2482,980,FALSE,10,2735397.9,Basic,no pool and no yard,after 2011
5853,98,95,80762,4,5,1996,FALSE,TRUE,2243,9048,269,FALSE,4,592333.6,Basic,has pool and no yard,from 1990 to 1999
53842,30,9,95771,3,4,2013,TRUE,TRUE,4689,1215,935,FALSE,8,5385104.3,Basic,no pool and no yard,after 2011
15662,41,28,47097,4,9,2008,TRUE,TRUE,6439,765,791,TRUE,7,1573827.8,Basic,no pool and has yard,from 2000 to 2010
67103,37,64,20972,6,8,1990,TRUE,TRUE,5682,6331,225,TRUE,8,6716138,Luxury,has pool and has yard,from 1990 to 1999
93906,76,91,53942,2,9,2016,TRUE,TRUE,3561,8349,864,FALSE,7,9400748.6,Basic,has pool and no yard,after 2011
91857,31,32,80096,3,1,2015,FALSE,TRUE,4522,6631,243,TRUE,10,9188779.5,Basic,no pool and no yard,after 2011
79132,56,3,75963,4,3,2007,TRUE,FALSE,8871,8328,765,TRUE,2,7918754.7,Basic,has pool and no yard,from 2000 to 2010
64213,96,32,77551,3,4,1996,FALSE,TRUE,1217,121,167,TRUE,2,6422841.6,Basic,no pool and no yard,from 1990 to 1999
6486,22,89,21269,2,1,2020,TRUE,FALSE,4674,5512,952,FALSE,7,656911,Basic,no pool and has yard,after 2011
70768,26,11,64814,5,2,2006,TRUE,TRUE,1470,7184,897,FALSE,4,7081550.6,Basic,no pool and has yard,from 2000 to 2010
53869,5,58,87959,7,7,1992,TRUE,TRUE,5770,6099,500,TRUE,10,5395151.2,Luxury,has pool and has yard,from 1990 to 1999
82557,76,85,75533,4,8,2013,FALSE,TRUE,2948,5016,697,FALSE,3,8262789.3,Basic,has pool and has yard,after 2011
48107,95,31,2763,7,3,2000,TRUE,FALSE,1223,5447,883,TRUE,5,4815768,Basic,no pool and has yard,from 2000 to 2010
36934,97,75,68651,7,9,2017,FALSE,FALSE,6069,4293,832,FALSE,9,3700225.7,Basic,no pool and has yard,after 2011
460,62,14,46538,8,5,2016,TRUE,TRUE,3594,706,346,TRUE,4,47967.6,Basic,no pool and no yard,after 2011
38321,7,10,82794,2,7,1998,TRUE,FALSE,8905,6723,218,FALSE,5,3842187.8,Luxury,has pool and has yard,from 1990 to 1999
84311,44,38,63461,7,9,2004,FALSE,TRUE,4762,6898,779,TRUE,1,8438142.4,Basic,no pool and has yard,from 2000 to 2010
17466,90,43,38624,4,6,2021,FALSE,FALSE,3727,218,948,TRUE,1,1753239.1,Basic,has pool and no yard,after 2011
24478,79,87,5228,6,9,2004,FALSE,TRUE,5059,5145,255,FALSE,0,2449805.4,Basic,no pool and no yard,from 2000 to 2010
34455,20,67,46917,5,9,1993,TRUE,TRUE,6714,4498,948,TRUE,5,3453476.3,Basic,no pool and has yard,from 1990 to 1999
18464,5,53,37213,9,2,1996,TRUE,FALSE,1313,4833,544,TRUE,0,1854224.6,Basic,no pool and has yard,from 1990 to 1999
38798,55,89,10232,1,1,2012,TRUE,FALSE,5538,927,920,TRUE,0,3888211.2,Basic,no pool and has yard,after 2011
55485,70,14,93520,10,4,2013,TRUE,FALSE,8482,6766,906,FALSE,2,5555218.3,Basic,no pool and has yard,after 2011
5767,35,74,17357,2,10,1996,FALSE,TRUE,3529,2065,548,TRUE,2,583642.6,Basic,has pool and no yard,from 1990 to 1999
36683,24,87,92551,5,5,1996,FALSE,TRUE,772,2659,439,TRUE,4,3676170.6,Basic,no pool and no yard,from 1990 to 1999
55850,59,11,89761,1,10,2000,TRUE,TRUE,2498,1184,770,TRUE,5,5586343,Basic,no pool and no yard,from 2000 to 2010
14871,85,97,63059,10,10,2006,FALSE,FALSE,9782,9249,937,TRUE,6,1491001.6,Basic,no pool and no yard,from 2000 to 2010
60861,98,65,38651,3,5,2017,FALSE,TRUE,1595,4799,715,FALSE,5,6095914.7,Basic,no pool and has yard,after 2011
19219,26,11,75287,2,10,1994,FALSE,TRUE,2900,6325,383,FALSE,0,1926624.4,Basic,has pool and no yard,from 1990 to 1999
41700,60,7,98811,8,6,1991,FALSE,FALSE,8181,8167,728,TRUE,4,4175901.1,Basic,no pool and has yard,from 1990 to 1999
13296,87,5,97245,2,5,1993,FALSE,FALSE,3129,3793,968,TRUE,10,1336777.3,Basic,has pool and has yard,from 1990 to 1999
21479,66,75,92948,3,5,1998,TRUE,TRUE,1373,8613,409,FALSE,0,2157779.8,Luxury,has pool and has yard,from 1990 to 1999
76699,51,89,93895,6,1,1992,TRUE,FALSE,1791,9620,229,FALSE,2,7678118.2,Basic,no pool and has yard,from 1990 to 1999
29755,32,62,78397,4,3,2013,TRUE,TRUE,6779,1851,286,FALSE,5,2981844.3,Luxury,has pool and has yard,after 2011
2121,35,61,46918,5,10,2016,FALSE,FALSE,2378,9840,863,TRUE,4,218834.6,Basic,no pool and has yard,after 2011
1956,88,27,39357,5,7,2010,TRUE,TRUE,2790,8756,655,FALSE,5,196856,Basic,no pool and no yard,from 2000 to 2010
38470,100,42,83391,8,8,2018,FALSE,TRUE,3625,8121,995,FALSE,6,3857901.8,Basic,has pool and has yard,after 2011
25963,34,14,65296,3,9,2008,TRUE,FALSE,6824,1850,790,FALSE,3,2606507.8,Luxury,has pool and has yard,from 2000 to 2010
1314,71,4,34422,7,5,2018,TRUE,FALSE,7658,4339,113,FALSE,9,133536.8,Basic,has pool and no yard,after 2011
86046,28,12,77249,8,9,2005,FALSE,TRUE,5664,3283,653,TRUE,3,8610597.5,Basic,has pool and has yard,from 2000 to 2010
50550,11,49,31498,2,8,1996,TRUE,TRUE,5305,30,533,FALSE,3,5060805.6,Basic,has pool and no yard,from 1990 to 1999
25594,69,41,46498,5,4,1997,FALSE,FALSE,5269,2445,652,FALSE,10,2564288.7,Basic,has pool and no yard,from 1990 to 1999
95011,87,44,18551,5,4,2015,TRUE,FALSE,9565,6321,477,TRUE,5,9504611.5,Basic,no pool and no yard,after 2011
20470,6,10,88762,8,7,2008,TRUE,TRUE,1395,7576,818,TRUE,7,2048310.8,Basic,no pool and no yard,from 2000 to 2010
66041,18,16,58842,1,5,2020,FALSE,FALSE,4459,8993,147,FALSE,9,6607179,Basic,no pool and has yard,after 2011
6192,26,38,13415,3,7,2007,FALSE,FALSE,5557,5120,221,FALSE,10,626148.7,Basic,has pool and has yard,from 2000 to 2010
45524,64,34,18798,5,6,1993,FALSE,TRUE,3579,3982,199,FALSE,2,4557896.3,Basic,no pool and has yard,from 1990 to 1999
13767,22,49,21964,6,7,2019,FALSE,FALSE,8936,8665,472,FALSE,4,1380386.9,Basic,no pool and no yard,after 2011
32769,11,34,76030,10,5,2011,FALSE,FALSE,9745,7391,866,FALSE,9,3283212.1,Basic,has pool and no yard,after 2011
47831,51,29,33602,5,1,2011,TRUE,TRUE,909,7201,283,TRUE,8,4786919.1,Basic,no pool and has yard,after 2011
58752,79,98,82396,4,9,1997,FALSE,TRUE,9961,3122,831,FALSE,4,5881679.7,Basic,no pool and no yard,from 1990 to 1999
92075,45,39,75562,8,6,2005,TRUE,FALSE,3320,1744,211,TRUE,2,9216323.5,Luxury,has pool and has yard,from 2000 to 2010
91711,57,48,47861,5,4,2020,TRUE,FALSE,1166,7565,623,FALSE,8,9178971,Basic,no pool and has yard,after 2011
56421,98,29,93762,8,10,2008,FALSE,FALSE,3326,6696,333,TRUE,3,5647730.8,Basic,no pool and has yard,from 2000 to 2010
23449,71,65,88409,3,2,2017,TRUE,TRUE,7606,8015,314,FALSE,8,2351391.7,Basic,no pool and has yard,after 2011
78124,19,54,58120,8,8,1998,FALSE,FALSE,5301,9404,156,FALSE,5,7817265.8,Basic,no pool and no yard,from 1990 to 1999
70753,66,38,28784,9,6,1991,TRUE,TRUE,5308,7336,204,FALSE,7,7083236.1,Basic,has pool and no yard,from 1990 to 1999
50380,51,89,75593,7,4,2013,FALSE,FALSE,3042,8945,733,TRUE,9,5047474.3,Basic,no pool and has yard,after 2011
86387,71,34,13483,9,3,1998,FALSE,FALSE,2851,9711,352,FALSE,4,8643504.8,Basic,no pool and has yard,from 1990 to 1999
18161,91,11,30136,2,8,2015,FALSE,TRUE,3646,7542,496,FALSE,6,1823328.5,Basic,has pool and has yard,after 2011
41992,21,50,94051,1,7,1996,FALSE,TRUE,8068,3082,381,TRUE,10,4205820.6,Basic,has pool and has yard,from 1990 to 1999
56420,54,51,48264,3,3,2001,FALSE,TRUE,6436,7741,324,FALSE,8,5646520.1,Basic,no pool and has yard,from 2000 to 2010
78620,70,90,31229,9,3,2019,TRUE,FALSE,4997,5988,423,TRUE,5,7865911.9,Basic,no pool and no yard,after 2011
10919,47,93,83655,7,8,1994,FALSE,FALSE,1920,1660,572,FALSE,1,1100481.4,Basic,has pool and has yard,from 1990 to 1999
64101,68,27,12026,4,6,2013,TRUE,FALSE,782,2046,552,TRUE,10,6415461.3,Luxury,has pool and has yard,after 2011
54200,90,11,83573,5,6,1994,TRUE,FALSE,6003,5033,305,FALSE,10,5422645.4,Basic,has pool and no yard,from 1990 to 1999
77260,38,50,3609,4,2,1997,TRUE,FALSE,5726,9952,663,FALSE,2,7733589.7,Luxury,has pool and has yard,from 1990 to 1999
55015,84,1,71555,1,9,2016,FALSE,FALSE,9244,7989,509,TRUE,1,5502830.6,Basic,has pool and no yard,after 2011
10212,83,40,76350,4,8,2008,TRUE,TRUE,3333,9715,914,TRUE,6,1032298.8,Luxury,has pool and has yard,from 2000 to 2010
69055,75,52,48006,4,3,1998,FALSE,FALSE,3397,1791,212,TRUE,6,6913685.8,Basic,no pool and has yard,from 1990 to 1999
54369,14,66,10660,4,4,2004,TRUE,FALSE,2331,9111,561,FALSE,8,5444916.4,Luxury,has pool and has yard,from 2000 to 2010
89338,53,27,89083,6,4,2014,TRUE,TRUE,4154,5715,739,TRUE,7,8936753.4,Basic,no pool and no yard,after 2011
75363,34,40,17563,3,2,2017,TRUE,TRUE,5623,4122,489,TRUE,6,7542240.7,Basic,has pool and no yard,after 2011
1565,100,1,76383,6,4,2005,TRUE,FALSE,2062,8379,946,TRUE,0,160603.5,Basic,has pool and no yard,from 2000 to 2010
52568,5,82,79444,6,2,2007,TRUE,FALSE,4409,5855,621,FALSE,6,5267684.7,Luxury,has pool and has yard,from 2000 to 2010
21833,26,80,53366,2,4,2001,TRUE,TRUE,8801,3190,953,FALSE,2,2185600.1,Basic,no pool and no yard,from 2000 to 2010
77654,89,41,78742,3,6,2007,TRUE,FALSE,7929,829,455,TRUE,9,7773631.7,Luxury,has pool and has yard,from 2000 to 2010
5537,79,77,69459,8,6,2003,TRUE,TRUE,7331,7773,748,TRUE,1,563383.3,Basic,has pool and no yard,from 2000 to 2010
70596,87,75,26342,6,4,2009,FALSE,FALSE,3847,6277,516,TRUE,8,7065331.9,Basic,no pool and has yard,from 2000 to 2010
9947,94,86,10034,2,2,2014,FALSE,FALSE,4152,9901,624,FALSE,0,997753.4,Basic,no pool and no yard,after 2011
47757,50,81,10826,4,1,1993,FALSE,FALSE,4370,6369,455,TRUE,6,4777071.3,Basic,no pool and no yard,from 1990 to 1999
57044,87,22,16068,3,5,2011,FALSE,FALSE,6910,4984,536,TRUE,10,5710088.1,Basic,has pool and no yard,after 2011
74139,11,18,24641,9,3,1992,FALSE,FALSE,1076,1403,257,TRUE,9,7417297.2,Basic,no pool and has yard,from 1990 to 1999
54043,88,46,73807,3,8,1996,FALSE,FALSE,1611,5281,101,TRUE,4,5408152.6,Basic,no pool and has yard,from 1990 to 1999
95549,30,3,68964,10,1,2000,TRUE,TRUE,9714,4500,987,TRUE,10,9560988,Luxury,has pool and has yard,from 2000 to 2010
57662,44,30,97265,6,1,1993,TRUE,FALSE,2683,9374,742,TRUE,7,5773073.3,Basic,no pool and has yard,from 1990 to 1999
2671,28,42,75900,7,10,2019,FALSE,TRUE,5868,4566,288,TRUE,9,272272.9,Basic,no pool and has yard,after 2011
36417,32,85,92953,3,8,2017,TRUE,FALSE,2209,8157,688,TRUE,10,3652839.7,Luxury,has pool and has yard,after 2011
65583,76,59,9107,7,8,2001,TRUE,FALSE,4577,5742,665,FALSE,0,6562118.1,Basic,no pool and no yard,from 2000 to 2010
82927,71,54,14219,4,1,1994,FALSE,TRUE,2275,4216,784,TRUE,3,8299669.4,Basic,has pool and no yard,from 1990 to 1999
4733,60,24,10081,3,2,2010,TRUE,TRUE,4343,7730,749,TRUE,7,474915,Basic,no pool and no yard,from 2000 to 2010
96943,81,68,49152,6,9,2012,FALSE,FALSE,8094,501,600,TRUE,8,9705501.2,Basic,has pool and no yard,after 2011
3814,3,20,28671,10,4,2007,FALSE,TRUE,4221,7909,149,TRUE,8,386744.7,Basic,no pool and has yard,from 2000 to 2010
72959,75,59,80759,1,10,2018,TRUE,TRUE,9490,8059,319,TRUE,8,7297849.8,Basic,no pool and no yard,after 2011
